,STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV01
8540,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-20,100.0,100.0,5.82,1450.0,1625.0,0.03,0.0,0.0,,60,52,,320.0,,,360.0,,,13.0,,,15.0,,1.0,,,,,,,,,,,,,1.0,,,,,
8541,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-21,40.0,40.0,8.72,1750.0,1659.0,0.0,0.0,0.0,,71,48,,200.0,,,225.0,,,17.0,,,25.3,,,,,,,,,,,,,,,,,,,,
8542,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-22,30.0,40.0,10.51,1950.0,1900.0,0.0,0.0,0.0,,73,50,,340.0,,,360.0,,,15.0,,,23.0,,,,,,,,,,,,,,,,,,,,
8543,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-23,30.0,30.0,11.41,1450.0,1700.0,0.0,0.0,0.0,,73,52,,210.0,,,180.0,,,16.1,,,23.0,,,,,,,,,,,,,,,,,,,,
8544,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-24,90.0,100.0,10.07,1550.0,1901.0,0.0,0.0,0.0,,69,60,,200.0,,,180.0,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,
8545,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-25,70.0,50.0,11.41,1750.0,1728.0,0.0,0.0,0.0,,84,61,,280.0,,,270.0,,,16.1,,,25.3,,,,,,,,,1.0,,,,,,1.0,,,,,
8546,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-26,50.0,60.0,10.29,1750.0,1908.0,0.0,0.0,0.0,,77,63,,330.0,,,360.0,,,15.0,,,20.8,,,,,,,,,,,,,,,,,,,,
8547,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-27,50.0,40.0,12.97,950.0,814.0,0.0,0.0,0.0,,77,58,,310.0,,,315.0,,,21.9,,,33.3,,,,,,,,,,,,,,,,,,,,
8548,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-28,70.0,70.0,6.93,2350.0,2314.0,0.0,0.0,0.0,,75,59,,260.0,,,225.0,,,13.0,,,19.5,,,,,,,,,,,,,,,1.0,,,,,
8549,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-29,70.0,80.0,14.99,1550.0,1644.0,0.0,0.0,0.0,,73,59,,320.0,,,315.0,,,21.9,,,30.0,,,,,,,,,,,,,,,1.0,,,,,
8550,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-30,50.0,60.0,9.4,2350.0,1413.0,0.0,0.0,0.0,,78,54,,350.0,,,270.0,,,15.0,,,20.8,,,,,,,,,,,,,,,,,,,,
8551,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-05-31,90.0,100.0,10.29,2050.0,2128.0,1.37,0.0,0.0,,67,52,,190.0,,,315.0,,,23.9,,,33.3,,1.0,,,,,,,,,,,,,1.0,,,,,
8552,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-01,50.0,60.0,13.2,1250.0,1307.0,0.13,0.0,0.0,,73,59,,330.0,,,315.0,,,21.9,,,27.5,,1.0,,,,,,,,,,,,,1.0,,,,,
8553,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-02,80.0,90.0,10.96,1550.0,1718.0,0.0,0.0,0.0,,67,54,,200.0,,,180.0,,,19.9,,,23.0,,,,,,,,,,,,,,,,,,,,
8554,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-03,70.0,60.0,10.51,1850.0,1713.0,0.0,0.0,0.0,,71,58,,190.0,,,180.0,,,15.0,,,18.3,,,,,,,,,,,,,,,,,,,,
8555,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-04,90.0,80.0,7.83,1750.0,729.0,0.02,0.0,0.0,,72,57,,200.0,,,360.0,,,15.0,,,19.5,,,,,,,,,,,,,,,1.0,,,,,
8556,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-05,100.0,100.0,7.61,1650.0,1637.0,0.17,0.0,0.0,,63,54,,100.0,,,90.0,,,14.1,,,19.5,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
8557,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-06,60.0,70.0,11.41,1050.0,925.0,0.0,0.0,0.0,,71,56,,320.0,,,315.0,,,19.9,,,28.9,,1.0,,,,,,,,,,,,,,,,,,
8558,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-07,60.0,70.0,8.72,1250.0,1302.0,0.0,0.0,0.0,,80,56,,290.0,,,270.0,,,17.0,,,23.0,,,,,,,,,,,,,,,,,,,,
8559,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-08,60.0,50.0,7.83,1450.0,1709.0,0.0,0.0,0.0,,75,60,,170.0,,,180.0,,,13.0,,,16.1,,1.0,,,,,,,,,,,,,1.0,,,,,
8560,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-09,80.0,70.0,6.71,1540.0,1541.0,0.2,0.0,0.0,,79,62,,310.0,,,315.0,,,17.0,,,31.1,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8561,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-10,70.0,70.0,12.97,1350.0,1506.0,0.0,0.0,0.0,,89,65,,280.0,,,270.0,,,23.0,,,30.0,,1.0,,,,,,,,,,,,,1.0,,,,,
8562,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-11,30.0,30.0,12.97,1050.0,1224.0,0.0,0.0,0.0,,86,67,,320.0,,,315.0,,,19.9,,,30.0,,,,,,,,,,,,,,,,,,,,
8563,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-12,40.0,50.0,7.16,2350.0,527.0,0.0,0.0,0.0,,73,61,,20.0,,,45.0,,,14.1,,,13.9,,,,,,,,,,,,,,,,,,,,
8564,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-13,0.0,10.0,7.38,1650.0,1546.0,0.0,0.0,0.0,,72,57,,190.0,,,180.0,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,
8565,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-14,10.0,10.0,9.84,1750.0,1931.0,0.0,0.0,0.0,,75,60,,190.0,,,180.0,,,16.1,,,21.9,,,,,,,,,,,,,,,,,,,,
8566,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-15,70.0,70.0,12.75,1350.0,1829.0,0.0,0.0,0.0,,75,62,,180.0,,,180.0,,,23.0,,,30.0,,,,,,,,,,,,,,,,,,,,
8567,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-16,60.0,40.0,6.71,750.0,1514.0,0.0,0.0,0.0,,85,65,,20.0,,,315.0,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,
8568,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-17,30.0,20.0,7.61,1850.0,2031.0,0.0,0.0,0.0,,79,61,,190.0,,,180.0,,,12.1,,,17.2,,1.0,,,,,,,,,,,,,,,,,,
8569,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-18,0.0,0.0,10.07,1750.0,1637.0,0.0,0.0,0.0,,78,64,,190.0,,,180.0,,,17.9,,,24.2,,1.0,,,,,,,1.0,,,,,,,,,,,
8570,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-19,70.0,60.0,8.5,1050.0,948.0,0.0,0.0,0.0,,95,69,,290.0,,,315.0,,,14.1,,,21.9,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
8571,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-20,80.0,70.0,7.61,1450.0,1049.0,0.33,0.0,0.0,,78,68,,150.0,,,135.0,,,13.0,,,17.2,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8572,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-21,100.0,100.0,7.83,1832.0,1818.0,0.17,0.0,0.0,,80,67,,310.0,,,225.0,,,14.1,,,21.9,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8573,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-22,40.0,40.0,14.09,1850.0,1848.0,0.0,0.0,0.0,,89,69,,330.0,,,315.0,,,21.0,,,30.0,,1.0,,,,,,,1.0,,,,,,,,,,,
8574,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-23,20.0,30.0,13.87,950.0,1124.0,0.0,0.0,0.0,,83,63,,340.0,,,315.0,,,19.9,,,30.0,,,,,,,,,,,,,,,,,,,,
8575,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-24,30.0,40.0,9.17,1750.0,1748.0,0.0,0.0,0.0,,80,64,,210.0,,,225.0,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,
8576,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-25,0.0,0.0,11.41,1950.0,1755.0,0.0,0.0,0.0,,77,63,,190.0,,,180.0,,,17.0,,,25.3,,,,,,,,,,,,,,,,,,,,
8577,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-26,30.0,30.0,12.75,1650.0,1643.0,0.0,0.0,0.0,,78,64,,200.0,,,180.0,,,23.9,,,30.0,,,,,,,,,,,,,,,,,,,,
8578,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-27,80.0,80.0,6.49,1450.0,1218.0,0.13,0.0,0.0,,77,67,,200.0,,,90.0,,,12.1,,,13.9,,,,1.0,,,,,,,,,,,1.0,,,,,
8579,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-28,60.0,50.0,10.74,1650.0,2112.0,0.0,0.0,0.0,,83,67,,200.0,,,225.0,,,17.9,,,24.2,,,,,,,,,,,,,,,,,,,,
8580,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-29,100.0,90.0,6.26,1550.0,1535.0,0.0,0.0,0.0,,84,70,,140.0,,,135.0,,,12.1,,,13.9,,,,,,,,,,,,,,,1.0,,,,,
8581,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-06-30,80.0,70.0,6.04,1250.0,1302.0,0.0,0.0,0.0,,84,70,,170.0,,,180.0,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,
8582,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-01,70.0,60.0,10.51,1550.0,1256.0,0.0,0.0,0.0,,83,66,,140.0,,,135.0,,,17.0,,,20.8,,,,,,,,,,,,,,,,,,,,
8583,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-02,100.0,100.0,9.84,1850.0,2327.0,0.85,0.0,0.0,,71,64,,100.0,,,90.0,,,14.1,,,17.2,,1.0,,,,,,,,,,,,,1.0,,,,,
8584,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-03,80.0,90.0,7.16,1850.0,1849.0,0.61,0.0,0.0,,85,65,,210.0,,,225.0,,,13.0,,,15.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,
8585,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-04,40.0,40.0,6.49,1450.0,1626.0,0.0,0.0,0.0,,96,71,,300.0,,,225.0,,,10.1,,,18.3,,1.0,,,,,,,1.0,,,,,,,,,,,
8586,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-05,0.0,0.0,8.72,1350.0,1424.0,0.0,0.0,0.0,,89,71,,150.0,,,135.0,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,
8587,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-06,50.0,50.0,10.74,1650.0,2103.0,0.0,0.0,0.0,,81,71,,180.0,,,225.0,,,16.1,,,21.9,,1.0,,,,,,,1.0,,,,,,,,,,,
8588,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-07,30.0,20.0,8.5,1550.0,1711.0,0.0,0.0,0.0,,88,73,,190.0,,,180.0,,,15.0,,,18.3,,1.0,,,,,,,1.0,,,,,,,,,,,
8589,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-08,20.0,20.0,7.38,1650.0,1645.0,0.0,0.0,0.0,,94,77,,210.0,,,225.0,,,15.0,,,18.3,,1.0,,,,,,,1.0,,,,,,,,,,,
8590,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-09,20.0,20.0,8.72,1450.0,1412.0,0.0,0.0,0.0,,101,77,,290.0,,,315.0,,,14.1,,,20.8,,,,,,,,,1.0,,,,,,,,,,,
8591,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-10,30.0,30.0,10.07,1526.0,1528.0,0.0,0.0,0.0,,100,80,,360.0,,,360.0,,,23.9,,,30.0,,,,,,,,,1.0,,,,,,,,,,,
8592,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-11,30.0,40.0,9.17,1750.0,1852.0,0.0,0.0,0.0,,91,76,,200.0,,,225.0,,,15.0,,,19.5,,,,,,,,,,,,,,,,,,,,
8593,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-12,40.0,50.0,8.28,1550.0,1546.0,0.0,0.0,0.0,,94,77,,330.0,,,315.0,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,
8594,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-13,30.0,20.0,7.61,1750.0,1825.0,0.0,0.0,0.0,,89,75,,200.0,,,225.0,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,
8595,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-14,90.0,90.0,7.61,2250.0,1618.0,0.05,0.0,0.0,,85,71,,250.0,,,225.0,,,14.1,,,34.4,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8596,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-15,50.0,50.0,14.09,2050.0,1036.0,0.0,0.0,0.0,,90,74,,340.0,,,360.0,,,21.0,,,25.3,,,,,,,,,,,,,,,,,,,,
8597,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-16,10.0,20.0,11.41,1650.0,1552.0,0.0,0.0,0.0,,88,68,,310.0,,,315.0,,,17.0,,,26.4,,,,,,,,,,,,,,,,,,,,
8598,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-17,30.0,20.0,9.4,50.0,1329.0,0.0,0.0,0.0,,87,67,,340.0,,,360.0,,,15.0,,,23.0,,,,,,,,,,,,,,,,,,,,
8599,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-18,30.0,30.0,10.07,1950.0,2040.0,0.0,0.0,0.0,,82,68,,200.0,,,225.0,,,15.0,,,18.3,,,,,,,,,,,,,,,,,,,,
8600,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-19,100.0,90.0,9.62,1713.0,1745.0,0.33,0.0,0.0,,75,65,,120.0,,,135.0,,,16.1,,,25.3,,1.0,,,,,,,,,,,,,1.0,,,,,
8601,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-20,60.0,60.0,9.17,2313.0,2311.0,0.0,0.0,0.0,,91,66,,360.0,,,360.0,,,16.1,,,20.8,,1.0,,,,,,,,,,,,,,,,,,
8602,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-21,40.0,40.0,12.3,1250.0,1658.0,0.0,0.0,0.0,,87,72,,300.0,,,315.0,,,17.0,,,23.0,,,,,,,,,,,,,,,,,,,,
8603,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-22,20.0,20.0,11.41,1450.0,1418.0,0.0,0.0,0.0,,85,69,,300.0,,,315.0,,,17.0,,,21.9,,,,,,,,,,,,,,,,,,,,
8604,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-23,20.0,20.0,10.74,750.0,1704.0,0.0,0.0,0.0,,87,70,,330.0,,,360.0,,,15.0,,,20.8,,,,,,,,,,,,,,,,,,,,
8605,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-24,50.0,70.0,7.61,1450.0,1309.0,0.0,0.0,0.0,,81,66,,190.0,,,180.0,,,15.0,,,19.5,,,,,,,,,,,,,,,,,,,,
8606,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-25,50.0,50.0,8.95,1550.0,2043.0,0.0,0.0,0.0,,86,68,,140.0,,,90.0,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,
8607,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-26,90.0,90.0,11.41,1650.0,1641.0,0.0,0.0,0.0,,76,65,,160.0,,,180.0,,,15.0,,,20.8,,,,,,,,,,,,,,,,,,,,
8608,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-27,90.0,80.0,11.18,550.0,549.0,0.33,0.0,0.0,,81,68,,200.0,,,180.0,,,19.9,,,21.9,,1.0,,,,,,,,,,,,,1.0,,,,,
8609,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-28,30.0,30.0,8.5,1550.0,1941.0,0.0,0.0,0.0,,89,73,,180.0,,,180.0,,,17.0,,,21.9,,,,,,,,,,,,,,,,,,,,
8610,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-29,50.0,50.0,8.72,1750.0,1826.0,0.22,0.0,0.0,,88,72,,260.0,,,270.0,,,15.0,,,23.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8611,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-30,20.0,30.0,10.29,1250.0,2102.0,0.0,0.0,0.0,,86,73,,240.0,,,270.0,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,
8612,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-07-31,20.0,30.0,8.28,1550.0,1600.0,0.0,0.0,0.0,,84,70,,200.0,,,180.0,,,15.0,,,18.3,,,,,,,,,,,,,,,,,,,,
8613,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-01,30.0,30.0,6.93,1750.0,1754.0,0.0,0.0,0.0,,84,68,,190.0,,,180.0,,,13.0,,,16.1,,1.0,,,,,,,,,,,,,,,,,,
8614,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-02,50.0,40.0,10.07,1550.0,1504.0,0.0,0.0,0.0,,85,71,,190.0,,,180.0,,,17.0,,,30.0,,1.0,,,,,,,,,,,,,,,,,,
8615,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-03,70.0,70.0,7.61,1550.0,1532.0,0.0,0.0,0.0,,88,75,,190.0,,,180.0,,,15.0,,,19.5,,1.0,,,,,,,1.0,,,,,,,,,,,
8616,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-04,90.0,90.0,9.4,1710.0,1717.0,0.0,0.0,0.0,,91,73,,290.0,,,270.0,,,23.0,,,27.5,,,,,,,,,1.0,,,,,,,,,,,
8617,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-05,40.0,50.0,9.17,1550.0,1456.0,0.0,0.0,0.0,,84,68,,290.0,,,225.0,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,
8618,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-06,90.0,100.0,7.61,1750.0,1423.0,0.59,0.0,0.0,,77,63,,60.0,,,90.0,,,13.0,,,19.5,,1.0,,,,,,,,,,,,,1.0,,,,,
8619,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-07,80.0,80.0,7.38,2219.0,2037.0,0.06,0.0,0.0,,73,63,,190.0,,,180.0,,,10.1,,,16.1,,1.0,,,,,,,,,,,,,1.0,,,,,
8620,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-08,50.0,40.0,7.16,1450.0,1654.0,0.05,0.0,0.0,,78,64,,180.0,,,180.0,,,15.0,,,18.3,,1.0,,,,,,,,,,,,,1.0,,,,,
8621,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-09,50.0,60.0,8.5,1350.0,1356.0,0.0,0.0,0.0,,78,68,,180.0,,,180.0,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,
8622,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-10,50.0,70.0,5.82,1450.0,1235.0,0.0,0.0,0.0,,78,63,,160.0,,,180.0,,,12.1,,,15.0,,1.0,,,,,,,,,,,,,,,,,,
8623,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-11,80.0,90.0,6.93,1350.0,1309.0,0.0,0.0,0.0,,79,62,,160.0,,,135.0,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,
8624,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-12,70.0,70.0,6.49,838.0,903.0,0.0,0.0,0.0,,77,67,,160.0,,,135.0,,,10.1,,,13.9,,,,1.0,,,,,,,,,,,1.0,,,,,
8625,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-13,70.0,70.0,6.49,1750.0,1806.0,0.19,0.0,0.0,,79,65,,190.0,,,180.0,,,10.1,,,13.9,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
8626,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-14,70.0,80.0,6.71,1750.0,1643.0,0.0,0.0,0.0,,82,71,,190.0,,,180.0,,,10.1,,,18.3,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
8627,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-15,40.0,40.0,6.71,1550.0,1754.0,0.0,0.0,0.0,,85,70,,190.0,,,180.0,,,12.1,,,16.1,,1.0,,,,,,,1.0,,,,,,,,,,,
8628,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-16,100.0,100.0,8.5,1850.0,1855.0,0.38,0.0,0.0,,80,70,,200.0,,,180.0,,,15.0,,,23.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8629,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-17,100.0,100.0,9.4,828.0,439.0,0.78,0.0,0.0,,77,68,,170.0,,,180.0,,,15.0,,,23.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,
8630,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-18,70.0,90.0,10.07,1250.0,622.0,0.0,0.0,0.0,,79,68,,50.0,,,360.0,,,15.0,,,19.5,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
8631,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-19,30.0,30.0,7.83,2150.0,1622.0,0.0,0.0,0.0,,80,65,,230.0,,,180.0,,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,
8632,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-20,80.0,90.0,8.5,1352.0,1256.0,0.08,0.0,0.0,,80,69,,200.0,,,180.0,,,13.0,,,16.1,,1.0,,,,,,,,,,,,,1.0,,,,,
8633,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-21,10.0,20.0,10.51,951.0,958.0,0.0,0.0,0.0,,82,66,,10.0,,,360.0,,,17.0,,,23.0,,1.0,,,,,,,,,,,,,,,,,,
8634,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-22,20.0,40.0,8.5,1550.0,2004.0,0.0,0.0,0.0,,78,60,,180.0,,,180.0,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,
8635,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-23,30.0,40.0,9.84,1850.0,2306.0,0.0,0.0,0.0,,79,67,,200.0,,,225.0,,,16.1,,,23.0,,,,,,,,,,,,,,,,,,,,
8636,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-24,40.0,30.0,12.3,1750.0,1718.0,0.0,0.0,0.0,,80,69,,200.0,,,180.0,,,19.9,,,27.5,,,,,,,,,,,,,,,,,,,,
8637,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-25,40.0,30.0,8.28,150.0,207.0,0.03,0.0,0.0,,87,71,,230.0,,,225.0,,,14.1,,,16.1,,,,1.0,,,,,,,,,,,1.0,,,,,
8638,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-26,0.0,0.0,6.93,1550.0,656.0,0.0,0.0,0.0,,90,74,,170.0,,,360.0,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,
8639,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-27,10.0,10.0,9.62,1550.0,1808.0,0.0,0.0,0.0,,88,73,,190.0,,,180.0,,,17.0,,,23.0,,1.0,,,,,,,1.0,,,,,,,,,,,
8640,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-28,40.0,40.0,8.28,1650.0,1645.0,0.01,0.0,0.0,,87,74,,320.0,,,315.0,,,17.9,,,27.5,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,
8641,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-29,40.0,50.0,8.5,1250.0,1306.0,0.0,0.0,0.0,,85,70,,160.0,,,180.0,,,13.0,,,16.1,,,,,,,,,,,,,,,,,,,,
8642,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-30,40.0,60.0,7.16,1651.0,2219.0,0.0,0.0,0.0,,82,71,,180.0,,,180.0,,,13.0,,,16.1,,,,,,,,,,,,,,,,,,,,
8643,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-08-31,70.0,80.0,8.5,1620.0,1838.0,0.0,0.0,0.0,,81,72,,190.0,,,180.0,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,
8644,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-01,90.0,80.0,8.28,1850.0,1148.0,0.0,0.0,0.0,,90,73,,20.0,,,360.0,,,13.0,,,17.2,,1.0,,,,,,,,,,,,,1.0,,,,,
8645,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-02,100.0,100.0,8.95,2350.0,2118.0,0.02,0.0,0.0,,76,70,,160.0,,,135.0,,,12.1,,,18.3,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
8646,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-03,90.0,80.0,12.53,1850.0,2146.0,0.0,0.0,0.0,,93,76,,200.0,,,270.0,,,17.9,,,27.5,,1.0,,,,,,,,,,,,,,,,,,
8647,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-04,90.0,100.0,8.05,1350.0,531.0,0.05,0.0,0.0,,79,69,,10.0,,,225.0,,,13.0,,,16.1,,,,1.0,,,,,,,,,,,1.0,,,,,
8648,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-05,60.0,50.0,7.38,1850.0,1838.0,0.0,0.0,0.0,,84,66,,220.0,,,225.0,,,12.1,,,19.5,,,,,,,,,,,,,,,,,,,,
8649,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1993-09-06,10.0,10.0,6.93,2151.0,2245.0,0.0,0.0,0.0,,82,65,,220.0,,,225.0,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,
