DATE,name,station,tmax,tmin,rolling_3_tmax,rolling_3_tmin,month_avg_tmax,day_avg_tmax,month_avg_tmin,day_avg_tmin,target
1987-02-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,39,24,38.666666666666664,23.333333333333332,39.94188376753507,44.44444444444444,27.194388777555112,31.5,41.0
1987-02-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,41,27,39.333333333333336,26.0,39.944,42.888888888888886,27.194,30.22222222222222,45.0
1987-02-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,45,25,41.666666666666664,25.333333333333332,39.95409181636727,44.27777777777778,27.189620758483034,30.444444444444443,44.0
1987-02-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,44,28,43.333333333333336,26.666666666666668,39.962151394422314,46.72222222222222,27.191235059760956,32.111111111111114,42.0
1987-02-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,42,32,43.666666666666664,28.333333333333332,39.9662027833002,45.166666666666664,27.20079522862823,32.611111111111114,44.0
1987-02-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,44,32,43.333333333333336,30.666666666666668,39.97420634920635,46.833333333333336,27.21031746031746,34.05555555555556,43.0
1987-02-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,43,28,43.0,30.666666666666668,39.98019801980198,46.333333333333336,27.211881188118813,33.0,44.0
1987-02-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,44,28,43.666666666666664,29.333333333333332,39.98814229249012,41.166666666666664,27.213438735177867,30.055555555555557,41.0
1987-02-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,41,29,42.666666666666664,28.333333333333332,39.990138067061146,44.22222222222222,27.216962524654832,30.38888888888889,41.0
1987-02-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,41,27,42.0,28.0,39.99212598425197,45.05555555555556,27.216535433070867,30.22222222222222,49.0
1987-03-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,49,39,43.666666666666664,31.666666666666668,48.49242424242424,45.388888888888886,34.76893939393939,31.555555555555557,50.0
1987-03-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,50,38,46.666666666666664,34.666666666666664,48.49527410207939,46.388888888888886,34.77504725897921,32.94444444444444,40.0
1987-03-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,40,32,46.333333333333336,36.333333333333336,48.47924528301887,42.333333333333336,34.76981132075472,31.944444444444443,39.0
1987-03-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,39,31,43.0,33.666666666666664,48.46139359698682,43.333333333333336,34.76271186440678,30.555555555555557,40.0
1987-03-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,40,29,39.666666666666664,30.666666666666668,48.44548872180451,48.0,34.75187969924812,33.55555555555556,51.0
1987-03-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,30,43.333333333333336,30.0,48.450281425891184,46.44444444444444,34.74296435272045,34.27777777777778,70.0
1987-03-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,40,53.666666666666664,33.0,48.49063670411985,47.44444444444444,34.752808988764045,33.94444444444444,72.0
1987-03-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,45,64.33333333333333,38.333333333333336,48.53457943925233,47.166666666666664,34.77196261682243,32.5,59.0
1987-03-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,27,67.0,37.333333333333336,48.55410447761194,45.72222222222222,34.757462686567166,31.38888888888889,29.0
1987-03-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,29,16,53.333333333333336,29.333333333333332,48.51769087523277,43.111111111111114,34.72253258845438,31.166666666666668,35.0
1987-03-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,35,17,41.0,20.0,48.49256505576208,45.333333333333336,34.68959107806691,31.5,34.0
1987-03-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,34,31,32.666666666666664,21.333333333333332,48.465677179962896,47.611111111111114,34.68274582560297,34.05555555555556,39.0
1987-03-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,39,32,36.0,26.666666666666668,48.44814814814815,47.44444444444444,34.67777777777778,34.5,45.0
1987-03-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,45,31,39.333333333333336,31.333333333333332,48.44177449168207,48.833333333333336,34.67097966728281,36.0,43.0
1987-03-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,43,31,42.333333333333336,31.333333333333332,48.43173431734317,48.94444444444444,34.66420664206642,35.22222222222222,44.0
1987-03-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,44,30,44.0,30.666666666666668,48.423572744014734,49.27777777777778,34.65561694290976,35.0,47.0
1987-03-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,47,31,44.666666666666664,30.666666666666668,48.42095588235294,47.166666666666664,34.64889705882353,33.833333333333336,52.0
1987-03-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,52,36,47.666666666666664,32.333333333333336,48.42752293577982,45.888888888888886,34.65137614678899,33.27777777777778,54.0
1987-03-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,34,51.0,33.666666666666664,48.437728937728934,50.27777777777778,34.65018315018315,34.888888888888886,47.0
1987-03-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,47,37,51.0,35.666666666666664,48.43510054844607,49.72222222222222,34.654478976234,35.77777777777778,48.0
1987-03-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,48,36,49.666666666666664,35.666666666666664,48.434306569343065,49.94444444444444,34.65693430656934,36.0,55.0
1987-03-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,37,50.0,36.666666666666664,48.44626593806922,50.27777777777778,34.66120218579235,37.05555555555556,64.0
1987-03-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,40,55.666666666666664,37.666666666666664,48.474545454545456,51.05555555555556,34.67090909090909,36.94444444444444,66.0
1987-03-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,66,38,61.666666666666664,38.333333333333336,48.50635208711434,51.5,34.67695099818512,35.55555555555556,61.0
1987-03-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,42,63.666666666666664,40.0,48.528985507246375,49.94444444444444,34.69021739130435,33.94444444444444,65.0
1987-03-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,46,64.0,42.0,48.55877034358047,50.888888888888886,34.710669077757686,35.77777777777778,62.0
1987-03-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,46,62.666666666666664,44.666666666666664,48.58303249097473,53.27777777777778,34.731046931407946,37.111111111111114,61.0
1987-03-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,45,62.666666666666664,45.666666666666664,48.605405405405406,52.611111111111114,34.74954954954955,37.388888888888886,55.0
1987-03-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,45,59.333333333333336,45.333333333333336,48.61690647482014,54.333333333333336,34.76798561151079,38.166666666666664,57.0
1987-03-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,45,57.666666666666664,45.0,48.63195691202873,53.333333333333336,34.78635547576302,39.55555555555556,57.0
1987-03-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,40,56.333333333333336,43.333333333333336,48.64695340501792,54.388888888888886,34.795698924731184,40.77777777777778,47.0
1987-04-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,47,33,53.666666666666664,39.333333333333336,58.9334637964775,55.833333333333336,43.534246575342465,40.166666666666664,51.0
1987-04-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,51,36,51.666666666666664,36.333333333333336,58.91796875,55.27777777777778,43.51953125,40.888888888888886,56.0
1987-04-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,44,51.333333333333336,37.666666666666664,58.91228070175438,55.94444444444444,43.52046783625731,41.111111111111114,54.0
1987-04-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,43,53.666666666666664,41.0,58.90272373540856,54.5,43.51945525291829,41.44444444444444,57.0
1987-04-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,37,55.666666666666664,41.333333333333336,58.89902912621359,53.44444444444444,43.50679611650485,41.22222222222222,45.0
1987-04-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,45,41,52.0,40.333333333333336,58.872093023255815,51.77777777777778,43.501937984496124,38.94444444444444,56.0
1987-04-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,43,52.666666666666664,40.333333333333336,58.866537717601545,54.55555555555556,43.500967117988395,39.22222222222222,55.0
1987-04-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,42,52.0,42.0,58.859073359073356,53.333333333333336,43.4980694980695,38.77777777777778,61.0
1987-04-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,47,57.333333333333336,44.0,58.86319845857418,52.77777777777778,43.50481695568401,38.611111111111114,68.0
1987-04-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,68,48,61.333333333333336,45.666666666666664,58.88076923076923,54.72222222222222,43.51346153846154,38.166666666666664,67.0
1987-04-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,48,65.33333333333333,47.666666666666664,58.896353166986565,56.94444444444444,43.522072936660265,40.611111111111114,64.0
1987-04-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,49,66.33333333333333,48.333333333333336,58.906130268199234,61.111111111111114,43.53256704980843,41.77777777777778,53.0
1987-04-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,53,44,61.333333333333336,47.0,58.894837476099426,56.94444444444444,43.53346080305927,42.166666666666664,59.0
1987-04-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,42,58.666666666666664,45.0,58.89503816793893,56.388888888888886,43.530534351145036,42.22222222222222,54.0
1987-04-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,42,55.333333333333336,42.666666666666664,58.885714285714286,57.0,43.52761904761905,43.05555555555556,50.0
1987-04-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,50,41,54.333333333333336,41.666666666666664,58.868821292775664,58.22222222222222,43.52281368821293,43.77777777777778,56.0
1987-04-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,45,53.333333333333336,42.666666666666664,58.86337760910816,59.94444444444444,43.52561669829222,44.27777777777778,63.0
1987-04-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,51,56.333333333333336,45.666666666666664,58.871212121212125,64.88888888888889,43.53977272727273,45.44444444444444,72.0
1987-04-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,52,63.666666666666664,49.333333333333336,58.896030245746694,64.77777777777777,43.555765595463136,46.94444444444444,73.0
1987-04-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,52,69.33333333333333,51.666666666666664,58.922641509433966,60.388888888888886,43.571698113207546,45.5,70.0
1987-04-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,49,71.66666666666667,51.0,58.943502824858754,63.0,43.5819209039548,45.611111111111114,69.0
1987-04-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,69,48,70.66666666666667,49.666666666666664,58.962406015037594,64.27777777777777,43.590225563909776,46.27777777777778,54.0
1987-04-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,54,48,64.33333333333333,48.333333333333336,58.953095684803,61.0,43.5984990619137,45.833333333333336,62.0
1987-04-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,46,61.666666666666664,47.333333333333336,58.95880149812734,62.72222222222222,43.60299625468165,46.94444444444444,57.0
1987-04-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,41,57.666666666666664,45.0,58.95514018691589,60.833333333333336,43.598130841121495,46.833333333333336,62.0
1987-04-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,38,60.333333333333336,41.666666666666664,58.96082089552239,61.611111111111114,43.58768656716418,48.0,56.0
1987-04-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,42,58.333333333333336,40.333333333333336,58.95530726256983,62.666666666666664,43.584729981378025,47.111111111111114,44.0
1987-04-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,44,40,54.0,40.0,58.927509293680295,61.72222222222222,43.578066914498145,47.0,60.0
1987-04-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,41,53.333333333333336,41.0,58.929499072356215,63.666666666666664,43.573283858998145,47.388888888888886,58.0
1987-04-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,50,54.0,43.666666666666664,58.92777777777778,64.27777777777777,43.58518518518518,49.388888888888886,63.0
1987-05-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,46,60.333333333333336,45.666666666666664,68.27651515151516,65.61111111111111,53.40719696969697,49.27777777777778,59.0
1987-05-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,48,60.0,48.0,68.25897920604915,62.166666666666664,53.396975425330815,49.55555555555556,58.0
1987-05-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,58,46,60.0,46.666666666666664,68.23962264150943,63.72222222222222,53.38301886792453,49.77777777777778,49.0
1987-05-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,49,43,55.333333333333336,45.666666666666664,68.20338983050847,64.44444444444444,53.36346516007533,48.833333333333336,50.0
1987-05-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,50,43,52.333333333333336,44.0,68.16917293233082,62.94444444444444,53.34398496240601,49.55555555555556,64.0
1987-05-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,46,54.333333333333336,44.0,68.16135084427768,66.83333333333333,53.330206378986865,50.111111111111114,74.0
1987-05-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,46,62.666666666666664,45.0,68.17228464419476,66.66666666666667,53.31647940074907,49.111111111111114,61.0
1987-05-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,49,66.33333333333333,47.0,68.1588785046729,62.55555555555556,53.308411214953274,48.72222222222222,74.0
1987-05-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,49,69.66666666666667,48.0,68.16977611940298,63.44444444444444,53.30037313432836,48.77777777777778,88.0
1987-05-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,55,74.33333333333333,51.0,68.20670391061452,68.22222222222223,53.303538175046555,52.0,67.0
1987-05-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,55,76.33333333333333,53.0,68.20446096654275,68.22222222222223,53.306691449814124,51.94444444444444,77.0
1987-05-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,56,77.33333333333333,55.333333333333336,68.22077922077922,67.0,53.311688311688314,52.611111111111114,62.0
1987-05-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,62,44,68.66666666666667,51.666666666666664,68.20925925925926,68.0,53.294444444444444,53.0,61.0
1987-05-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,61,39,66.66666666666667,46.333333333333336,68.19593345656192,69.22222222222223,53.26802218114602,52.05555555555556,77.0
1987-05-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,54,66.66666666666667,45.666666666666664,68.21217712177122,65.5,53.269372693726936,52.94444444444444,63.0
1987-05-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,48,67.0,47.0,68.20257826887661,68.0,53.25966850828729,52.5,79.0
1987-05-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,56,73.0,52.666666666666664,68.22242647058823,71.27777777777777,53.26470588235294,53.833333333333336,83.0
1987-05-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,54,75.0,52.666666666666664,68.24954128440368,70.33333333333333,53.26605504587156,54.333333333333336,56.0
1987-05-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,56,51,72.66666666666667,53.666666666666664,68.22710622710623,66.44444444444444,53.26190476190476,53.111111111111114,55.0
1987-05-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,55,51,64.66666666666667,52.0,68.20292504570384,69.61111111111111,53.25776965265082,54.72222222222222,67.0
1987-05-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,51,59.333333333333336,51.0,68.2007299270073,70.27777777777777,53.253649635036496,55.72222222222222,67.0
1987-05-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,53,63.0,51.666666666666664,68.19854280510019,72.33333333333333,53.25318761384335,56.05555555555556,70.0
1987-05-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,70,53,68.0,52.333333333333336,68.20181818181818,71.66666666666667,53.25272727272727,55.94444444444444,65.0
1987-05-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,65,52,67.33333333333333,52.666666666666664,68.19600725952813,70.22222222222223,53.25045372050817,56.22222222222222,59.0
1987-05-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,59,51,64.66666666666667,52.0,68.17934782608695,69.66666666666667,53.2463768115942,56.333333333333336,60.0
1987-05-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,60,52,61.333333333333336,51.666666666666664,68.16455696202532,70.77777777777777,53.24412296564195,56.05555555555556,57.0
1987-05-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,57,53,58.666666666666664,52.0,68.14440433212997,70.0,53.24368231046932,55.94444444444444,80.0
1987-05-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,53,65.66666666666667,52.666666666666664,68.16576576576577,72.61111111111111,53.24324324324324,56.611111111111114,95.0
1987-05-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,95,66,77.33333333333333,57.333333333333336,68.21402877697842,73.72222222222223,53.26618705035971,57.611111111111114,92.0
1987-05-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,68,89.0,62.333333333333336,68.25673249551167,71.5,53.292639138240574,58.333333333333336,88.0
1987-05-31,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,72,91.66666666666667,68.66666666666667,68.2921146953405,73.05555555555556,53.32616487455197,59.666666666666664,86.0
1987-06-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,69,88.66666666666667,69.66666666666667,76.79256360078278,74.44444444444444,62.13502935420744,60.833333333333336,76.0
1987-06-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,64,83.33333333333333,68.33333333333333,76.791015625,75.16666666666667,62.138671875,60.05555555555556,64.0
1987-06-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,64,57,75.33333333333333,63.333333333333336,76.76608187134502,71.77777777777777,62.12865497076023,58.5,63.0
1987-06-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,63,58,67.66666666666667,59.666666666666664,76.73929961089495,74.22222222222223,62.12062256809339,59.05555555555556,80.0
1987-06-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,62,69.0,59.0,76.74563106796117,75.27777777777777,62.12038834951456,60.611111111111114,76.0
1987-06-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,60,73.0,60.0,76.74418604651163,74.72222222222223,62.116279069767444,59.5,67.0
1987-06-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,67,59,74.33333333333333,60.333333333333336,76.72533849129594,71.61111111111111,62.110251450676984,59.72222222222222,88.0
1987-06-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,64,77.0,61.0,76.74710424710425,76.83333333333333,62.11389961389961,61.05555555555556,80.0
1987-06-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,63,78.33333333333333,62.0,76.7533718689788,78.55555555555556,62.115606936416185,61.72222222222222,76.0
1987-06-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,76,57,81.33333333333333,61.333333333333336,76.75192307692308,78.94444444444444,62.10576923076923,61.5,72.0
1987-06-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,72,59,76.0,59.666666666666664,76.74280230326296,77.61111111111111,62.09980806142035,61.77777777777778,71.0
1987-06-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,63,73.0,59.666666666666664,76.73180076628353,77.05555555555556,62.10153256704981,61.0,82.0
1987-06-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,66,75.0,62.666666666666664,76.74187380497132,75.66666666666667,62.10898661567877,59.94444444444444,81.0
1987-06-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,66,78.0,65.0,76.75,75.16666666666667,62.11641221374046,59.5,92.0
1987-06-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,92,70,85.0,67.33333333333333,76.77904761904762,76.22222222222223,62.13142857142857,61.166666666666664,83.0
1987-06-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,68,85.33333333333333,68.0,76.79087452471482,76.05555555555556,62.1425855513308,63.55555555555556,79.0
1987-06-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,79,64,84.66666666666667,67.33333333333333,76.79506641366224,75.66666666666667,62.146110056926,62.666666666666664,81.0
1987-06-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,63,81.0,65.0,76.8030303030303,76.83333333333333,62.14772727272727,63.27777777777778,78.0
1987-06-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,65,79.33333333333333,64.0,76.80529300567107,78.11111111111111,62.1531190926276,64.11111111111111,91.0
1987-06-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,72,83.33333333333333,66.66666666666667,76.83207547169812,79.44444444444444,62.17169811320755,64.33333333333333,74.0
1987-06-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,67,81.0,68.0,76.82674199623352,76.55555555555556,62.18079096045198,63.44444444444444,77.0
1987-06-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,77,66,80.66666666666667,68.33333333333333,76.82706766917293,78.33333333333333,62.18796992481203,64.44444444444444,85.0
1987-06-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,63,78.66666666666667,65.33333333333333,76.84240150093808,79.05555555555556,62.189493433395874,63.55555555555556,78.0
1987-06-24,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,59,80.0,62.666666666666664,76.84456928838951,78.38888888888889,62.18352059925093,63.22222222222222,85.0
1987-06-25,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,85,63,82.66666666666667,61.666666666666664,76.85981308411215,78.27777777777777,62.18504672897196,63.22222222222222,66.0
1987-06-26,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,66,61,76.33333333333333,61.0,76.83955223880596,75.94444444444444,62.18283582089552,62.888888888888886,73.0
1987-06-27,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,73,65,74.66666666666667,63.0,76.83240223463687,77.27777777777777,62.188081936685286,63.888888888888886,78.0
1987-06-28,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,64,72.33333333333333,63.333333333333336,76.83457249070632,79.66666666666667,62.19144981412639,63.833333333333336,80.0
1987-06-29,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,64,77.0,64.33333333333333,76.8404452690167,79.94444444444444,62.1948051948052,65.72222222222223,91.0
1987-06-30,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,69,83.0,65.66666666666667,76.86666666666666,81.0,62.20740740740741,66.27777777777777,82.0
1987-07-01,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,71,84.33333333333333,68.0,82.92613636363636,80.44444444444444,68.47537878787878,66.16666666666667,71.0
1987-07-02,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,66,81.33333333333333,68.66666666666667,82.90359168241966,79.88888888888889,68.47069943289225,66.0,86.0
1987-07-03,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,86,68,79.66666666666667,68.33333333333333,82.90943396226415,81.33333333333333,68.46981132075472,67.44444444444444,87.0
1987-07-04,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,72,81.33333333333333,68.66666666666667,82.91713747645952,80.05555555555556,68.47645951035781,67.27777777777777,82.0
1987-07-05,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,66,85.0,68.66666666666667,82.91541353383458,81.66666666666667,68.4718045112782,66.61111111111111,74.0
1987-07-06,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,74,64,81.0,67.33333333333333,82.89868667917449,80.61111111111111,68.46341463414635,66.33333333333333,71.0
1987-07-07,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,71,64,75.66666666666667,64.66666666666667,82.87640449438203,82.66666666666667,68.45505617977528,67.16666666666667,78.0
1987-07-08,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,68,74.33333333333333,65.33333333333333,82.86728971962617,83.0,68.45420560747664,68.55555555555556,87.0
1987-07-09,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,87,72,78.66666666666667,68.0,82.875,84.16666666666667,68.46082089552239,69.5,91.0
1987-07-10,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,75,85.33333333333333,71.66666666666667,82.89013035381751,84.33333333333333,68.4729981378026,69.27777777777777,90.0
1987-07-11,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,90,75,89.33333333333333,74.0,82.90334572490707,80.83333333333333,68.48513011152416,67.55555555555556,83.0
1987-07-12,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,75,88.0,75.0,82.90352504638219,81.77777777777777,68.49721706864564,68.0,83.0
1987-07-13,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,83,73,85.33333333333333,74.33333333333333,82.9037037037037,83.72222222222223,68.50555555555556,69.27777777777777,82.0
1987-07-14,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,68,82.66666666666667,72.0,82.90203327171903,84.0,68.50462107208872,68.94444444444444,80.0
1987-07-15,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,65,81.66666666666667,68.66666666666667,82.89667896678966,84.05555555555556,68.49815498154982,69.11111111111111,78.0
1987-07-16,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,78,62,80.0,65.0,82.88766114180478,83.27777777777777,68.48618784530387,69.27777777777777,82.0
1987-07-17,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,63,80.0,63.333333333333336,82.88602941176471,84.05555555555556,68.47610294117646,69.5,88.0
1987-07-18,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,88,68,82.66666666666667,64.33333333333333,82.8954128440367,85.44444444444444,68.47522935779817,70.22222222222223,91.0
1987-07-19,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,91,71,87.0,67.33333333333333,82.91025641025641,86.44444444444444,68.47985347985347,70.27777777777777,80.0
1987-07-20,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,80,71,86.33333333333333,70.0,82.90493601462524,83.11111111111111,68.48446069469836,69.94444444444444,95.0
1987-07-21,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,95,76,88.66666666666667,72.66666666666667,82.92700729927007,85.66666666666667,68.49817518248175,69.72222222222223,82.0
1987-07-22,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,82,70,85.66666666666667,72.33333333333333,82.92531876138433,85.16666666666667,68.50091074681238,69.66666666666667,81.0
1987-07-23,"JFK INTERNATIONAL AIRPORT, NY US",USW00094789,81,72,86.0,72.66666666666667,82.92181818181818,83.88888888888889,68.50727272727272,69.0,85.0
